Subj1	Subj2	grp	uniqueCur_highConf	grUniqueCur_highConf	uniqueMem_highConf	grUniqueMem_highConf	curBetaFull_highConf	grCurBetaFull_highConf	curBetaRed_highConf	grCurBetaRed_highConf	InputFile	\
sub-control003	sub-experimental050	0	0.137719307	0	-0.131925999	0	-0.023262974	0	-0.037203076	0	ISC_sub-control003sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control009	1	0.17996206	0.17996206	0.1285508	0.1285508	-0.000408414	-0.000408414	-0.002193847	-0.002193847	ISC_sub-control007sub-control009_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control011	1	0.200557743	0.200557743	0.141195377	0.141195377	0.019977698	0.019977698	0.041592744	0.041592744	ISC_sub-control007sub-control011_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control013	1	0.103877327	0.103877327	0.182008477	0.182008477	0.011954329	0.011954329	0.019819201	0.019819201	ISC_sub-control007sub-control013_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control015	1	0.03650331	0.03650331	-0.188496303	-0.188496303	0.02207962	0.02207962	0.039985506	0.039985506	ISC_sub-control007sub-control015_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control017	1	-0.016816998	-0.016816998	-0.106942798	-0.106942798	0.000533445	0.000533445	0.00669327	0.00669327	ISC_sub-control007sub-control017_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control019	1	0.282803173	0.282803173	0.152379147	0.152379147	-0.018500147	-0.018500147	-0.02969357	-0.02969357	ISC_sub-control007sub-control019_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control021	1	-0.187580604	-0.187580604	0.078481799	0.078481799	-0.016026166	-0.016026166	-0.028941114	-0.028941114	ISC_sub-control007sub-control021_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control023	1	-0.070114708	-0.070114708	-0.020525949	-0.020525949	0.016331032	0.016331032	0.033454242	0.033454242	ISC_sub-control007sub-control023_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control025	1	-0.072374068	-0.072374068	0.185937813	0.185937813	0.003335599	0.003335599	0.005371695	0.005371695	ISC_sub-control007sub-control025_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control027	1	-0.103800563	-0.103800563	0.145728056	0.145728056	0.009430519	0.009430519	0.017226047	0.017226047	ISC_sub-control007sub-control027_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control029	1	0.216786963	0.216786963	0.140306191	0.140306191	0.019288123	0.019288123	0.038404681	0.038404681	ISC_sub-control007sub-control029_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control031	1	-0.005213721	-0.005213721	0.206918913	0.206918913	0.019907629	0.019907629	0.024418723	0.024418723	ISC_sub-control007sub-control031_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control033	1	-0.17611038	-0.17611038	0.161832724	0.161832724	0.019216504	0.019216504	0.033795401	0.033795401	ISC_sub-control007sub-control033_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control035	1	-0.370183914	-0.370183914	-0.166214233	-0.166214233	0.056091056	0.056091056	0.094861255	0.094861255	ISC_sub-control007sub-control035_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control037	1	-0.008278158	-0.008278158	0.246255985	0.246255985	0.03218084	0.03218084	0.056583854	0.056583854	ISC_sub-control007sub-control037_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control039	1	-0.064504159	-0.064504159	0.185506627	0.185506627	0.004319265	0.004319265	0.010730446	0.010730446	ISC_sub-control007sub-control039_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control041	1	0.196591806	0.196591806	-0.035138587	-0.035138587	0.01591009	0.01591009	0.030325209	0.030325209	ISC_sub-control007sub-control041_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control043	1	0.187271855	0.187271855	0.12978043	0.12978043	0.009784955	0.009784955	0.021826023	0.021826023	ISC_sub-control007sub-control043_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control045	1	-0.31739928	-0.31739928	0.349949856	0.349949856	0.013097335	0.013097335	0.026778076	0.026778076	ISC_sub-control007sub-control045_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control047	1	0.021063962	0.021063962	-0.067888277	-0.067888277	0.013405198	0.013405198	0.029910335	0.029910335	ISC_sub-control007sub-control047_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-control049	1	-0.025208569	-0.025208569	0.05796699	0.05796699	-0.007255978	-0.007255978	-0.019961276	-0.019961276	ISC_sub-control007sub-control049_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental004	0	0.005946341	0	0.06590732	0	0.03623017	0	0.059759745	0	ISC_sub-control007sub-experimental004_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental005	0	-0.056286749	0	-0.262044537	0	0.003600898	0	0.008772944	0	ISC_sub-control007sub-experimental005_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental006	0	0.095809281	0	0.00797387	0	0.006386875	0	0.011773246	0	ISC_sub-control007sub-experimental006_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental008	0	0.07462346	0	0.062144555	0	0.036137483	0	0.059866369	0	ISC_sub-control007sub-experimental008_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental010	0	0.234342529	0	-0.261742851	0	0.048943014	0	0.082293343	0	ISC_sub-control007sub-experimental010_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental012	0	-0.023140131	0	-0.048678013	0	-0.028888639	0	-0.051089889	0	ISC_sub-control007sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental014	0	-0.096986374	0	0.23569998	0	-0.005153095	0	-0.003914937	0	ISC_sub-control007sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental016	0	-0.045686352	0	-0.012229436	0	0.023093698	0	0.044337218	0	ISC_sub-control007sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental018	0	-0.160186928	0	-0.018712728	0	0.040689673	0	0.070651079	0	ISC_sub-control007sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental020	0	0.031238489	0	0.37818305	0	-0.00553857	0	-0.003150542	0	ISC_sub-control007sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental022	0	0.11306951	0	-0.153436259	0	0.003712358	0	0.00486697	0	ISC_sub-control007sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental024	0	0.00595373	0	-0.024693679	0	0.012798163	0	0.021630056	0	ISC_sub-control007sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental026	0	0.204691424	0	-0.115970554	0	0.016234582	0	0.03256961	0	ISC_sub-control007sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental028	0	0.054771648	0	-0.027368374	0	0.012727414	0	0.020442035	0	ISC_sub-control007sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental030	0	-0.152915647	0	-0.078809589	0	0.038142607	0	0.072075162	0	ISC_sub-control007sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental032	0	0.030527802	0	-0.026040073	0	0.012438702	0	0.01988449	0	ISC_sub-control007sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental034	0	0.076262547	0	7.35282E-05	0	0.033544838	0	0.060657801	0	ISC_sub-control007sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental036	0	0.283425893	0	0.281103203	0	0.016363809	0	0.030308486	0	ISC_sub-control007sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental038	0	-0.246418752	0	0.291522876	0	0.006943916	0	0.013501217	0	ISC_sub-control007sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental040	0	0.393402779	0	0.11848668	0	0.007462298	0	0.016985005	0	ISC_sub-control007sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental042	0	-0.166286881	0	0.297496035	0	-0.011374541	0	-0.013718869	0	ISC_sub-control007sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental044	0	-0.107926681	0	0.288513527	0	-0.025126417	0	-0.042181754	0	ISC_sub-control007sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental046	0	-0.062028715	0	0.100214259	0	-0.006755508	0	-0.013453287	0	ISC_sub-control007sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental048	0	-0.219643593	0	0.240247516	0	0.00378573	0	0.009211759	0	ISC_sub-control007sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-control007	sub-experimental050	0	0.389132251	0	-0.049562155	0	0.002923704	0	0.00687722	0	ISC_sub-control007sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control011	1	-0.013656881	-0.013656881	-0.053413451	-0.053413451	-0.002877396	-0.002877396	-0.002183904	-0.002183904	ISC_sub-control009sub-control011_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control013	1	-0.003625253	-0.003625253	0.175844528	0.175844528	-0.010900765	-0.010900765	-0.023957447	-0.023957447	ISC_sub-control009sub-control013_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control015	1	0.06097149	0.06097149	0.008928072	0.008928072	-0.000775474	-0.000775474	-0.003791142	-0.003791142	ISC_sub-control009sub-control015_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control017	1	-0.215473156	-0.215473156	0.168602912	0.168602912	-0.022321649	-0.022321649	-0.037083378	-0.037083378	ISC_sub-control009sub-control017_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control019	1	-0.033477788	-0.033477788	0.167187786	0.167187786	-0.041355242	-0.041355242	-0.073470218	-0.073470218	ISC_sub-control009sub-control019_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control021	1	0.040544744	0.040544744	0.374437399	0.374437399	-0.038881261	-0.038881261	-0.072717762	-0.072717762	ISC_sub-control009sub-control021_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control023	1	-0.160211321	-0.160211321	0.128774229	0.128774229	-0.006524063	-0.006524063	-0.010322406	-0.010322406	ISC_sub-control009sub-control023_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control025	1	0.00293776	0.00293776	0.09828417	0.09828417	-0.019519496	-0.019519496	-0.038404953	-0.038404953	ISC_sub-control009sub-control025_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control027	1	0.306716283	0.306716283	-0.141185209	-0.141185209	-0.013424576	-0.013424576	-0.026550601	-0.026550601	ISC_sub-control009sub-control027_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control029	1	-0.172264156	-0.172264156	-0.044723484	-0.044723484	-0.003566972	-0.003566972	-0.005371967	-0.005371967	ISC_sub-control009sub-control029_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control031	1	-0.149447914	-0.149447914	-0.099676056	-0.099676056	-0.002947465	-0.002947465	-0.019357925	-0.019357925	ISC_sub-control009sub-control031_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control033	1	0.208458202	0.208458202	0.322904911	0.322904911	-0.00363859	-0.00363859	-0.009981247	-0.009981247	ISC_sub-control009sub-control033_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control035	1	-0.127132247	-0.127132247	-0.297182063	-0.297182063	0.033235962	0.033235962	0.051084607	0.051084607	ISC_sub-control009sub-control035_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control037	1	0.025786654	0.025786654	-0.026334599	-0.026334599	0.009325745	0.009325745	0.012807206	0.012807206	ISC_sub-control009sub-control037_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control039	1	0.043205585	0.043205585	0.096077928	0.096077928	-0.01853583	-0.01853583	-0.033046202	-0.033046202	ISC_sub-control009sub-control039_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control041	1	0.219579649	0.219579649	-0.128857947	-0.128857947	-0.006945004	-0.006945004	-0.013451439	-0.013451439	ISC_sub-control009sub-control041_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control043	1	0.161481969	0.161481969	0.098216119	0.098216119	-0.01307014	-0.01307014	-0.021950625	-0.021950625	ISC_sub-control009sub-control043_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control045	1	0.31989893	0.31989893	0.158118895	0.158118895	-0.00975776	-0.00975776	-0.016998572	-0.016998572	ISC_sub-control009sub-control045_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control047	1	-0.271406598	-0.271406598	0.325375903	0.325375903	-0.009449897	-0.009449897	-0.013866313	-0.013866313	ISC_sub-control009sub-control047_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-control049	1	0.002470227	0.002470227	0.032545622	0.032545622	-0.030111073	-0.030111073	-0.063737924	-0.063737924	ISC_sub-control009sub-control049_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental004	0	0.103718047	0	-0.007045081	0	0.013375076	0	0.015983097	0	ISC_sub-control009sub-experimental004_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental005	0	-0.203916221	0	-0.060588573	0	-0.019254197	0	-0.035003704	0	ISC_sub-control009sub-experimental005_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental006	0	0.280744965	0	0.091681794	0	-0.01646822	0	-0.032003402	0	ISC_sub-control009sub-experimental006_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental008	0	0.022314404	0	0.147606673	0	0.013282389	0	0.016089721	0	ISC_sub-control009sub-experimental008_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental010	0	-0.060125352	0	-0.202822017	0	0.026087919	0	0.038516695	0	ISC_sub-control009sub-experimental010_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental012	0	0.123626163	0	0.174991165	0	-0.051743734	0	-0.094866537	0	ISC_sub-control009sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental014	0	0.355529134	0	0.199624816	0	-0.02800819	0	-0.047691585	0	ISC_sub-control009sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental016	0	-0.020764003	0	-0.537208553	0	0.000238603	0	0.00056057	0	ISC_sub-control009sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental018	0	-0.145534611	0	-0.053805101	0	0.017834578	0	0.026874431	0	ISC_sub-control009sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental020	0	0.082780672	0	0.214568487	0	-0.028393665	0	-0.04692719	0	ISC_sub-control009sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental022	0	0.439683424	0	0.139659353	0	-0.019142737	0	-0.038909678	0	ISC_sub-control009sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental024	0	0.247606462	0	-0.244354383	0	-0.010056932	0	-0.022146592	0	ISC_sub-control009sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental026	0	-0.026443637	0	0.335774997	0	-0.006620513	0	-0.011207038	0	ISC_sub-control009sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental028	0	0.064793543	0	-0.004561953	0	-0.01012768	0	-0.023334613	0	ISC_sub-control009sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental030	0	0.025187217	0	-0.002742439	0	0.015287513	0	0.028298514	0	ISC_sub-control009sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental032	0	0.144547412	0	0.242573797	0	-0.010416392	0	-0.023892158	0	ISC_sub-control009sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental034	0	0.130944584	0	0.36158816	0	0.010689744	0	0.016881153	0	ISC_sub-control009sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental036	0	0.055144919	0	0.062815552	0	-0.006491286	0	-0.013468162	0	ISC_sub-control009sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental038	0	0.121352725	0	-0.131029287	0	-0.015911179	0	-0.030275431	0	ISC_sub-control009sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental040	0	0.23375414	0	0.094256384	0	-0.015392797	0	-0.026791643	0	ISC_sub-control009sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental042	0	-0.02489274	0	-0.025706513	0	-0.034229635	0	-0.057495517	0	ISC_sub-control009sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental044	0	0.139924405	0	-0.034521306	0	-0.047981512	0	-0.085958402	0	ISC_sub-control009sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental046	0	0.047655971	0	0.090990192	0	-0.029610602	0	-0.057229935	0	ISC_sub-control009sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental048	0	-0.169606868	0	-0.062468355	0	-0.019069364	0	-0.034564889	0	ISC_sub-control009sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-control009	sub-experimental050	0	0.347127231	0	0.144730433	0	-0.019931391	0	-0.036899428	0	ISC_sub-control009sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-control011	sub-control013	1	0.225758697	0.225758697	-0.011477553	-0.011477553	0.009485347	0.009485347	0.019829143	0.019829143	ISC_sub-control011sub-control013_task-magictrickwatching_z.nii.gz	\
sub-control011	sub-control015	1	0.105586815	0.105586815	0.457140699	0.457140699	0.019610638	0.019610638	0.039995448	0.039995448	ISC_sub-control011sub-control015_task-magictrickwatching_z.nii.gz	\
sub-control011	sub-control017	1	0.32073482	0.32073482	0.316753365	0.316753365	-0.001935537	-0.001935537	0.006703213	0.006703213	ISC_sub-control011sub-control017_task-magictrickwatching_z.nii.gz	\
sub-control011	sub-control019	1	0.181152158	0.181152158	0.194561475	0.194561475	-0.02096913	-0.02096913	-0.029683627	-0.029683627	ISC_sub-control011sub-control019_task-magictrickwatching_z.nii.gz	\
sub-control011	sub-control021	1	-0.067582091	-0.067582091	-0.141991761	-0.141991761	-0.018495148	-0.018495148	-0.028931171	-0.028931171	ISC_sub-control011sub-control021_task-magictrickwatching_z.nii.gz	\
sub-control011	sub-control023	1	-0.062945336	-0.062945336	0.180578679	0.180578679	0.01386205	0.01386205	0.033464184	0.033464184	ISC_sub-control011sub-control023_task-magictrickwatching_z.nii.gz	\
sub-control011	sub-control025	1	-0.224080385	-0.224080385	0.000559584	0.000559584	0.000866617	0.000866617	0.005381637	0.005381637	ISC_sub-control011sub-control025_task-magictrickwatching_z.nii.gz	\
sub-control011	sub-control027	1	-0.078252684	-0.078252684	-0.039390308	-0.039390308	0.006961537	0.006961537	0.017235989	0.017235989	ISC_sub-control011sub-control027_task-magictrickwatching_z.nii.gz	\
sub-control011	sub-control029	1	0.103948349	0.103948349	-0.03412863	-0.03412863	0.016819141	0.016819141	0.038414624	0.038414624	ISC_sub-control011sub-control029_task-magictrickwatching_z.nii.gz	\
